full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation,report_quarter,report_fiscal_year,dept_major_code
2,243200,2530,2015,Current Projection,Full Year,Atwater Kent Museum,2015-06-30,Atwater Kent Museum,18,Atwater Kent,4,2015,18
111,6600290,58522,2012,Actual,Full Year,Auditing,2012-06-30,City Controller's Office,61,,4,2015,61
126,7549687,50000,2015,Adopted Budget,Full Year,Auditing,2015-06-30,City Controller's Office,61,,4,2015,61
126,7673028,50000,2015,Target Budget,Full Year,Auditing,2015-06-30,City Controller's Office,61,,4,2015,61
129,7673028,138581,2015,Current Projection,Full Year,Auditing,2015-06-30,City Controller's Office,61,,4,2015,61
8,657532,0,2012,Actual,Full Year,Board of Ethics,2012-06-30,Board of Ethics,45,,4,2015,45
12,894854,0,2015,Adopted Budget,Full Year,Board of Ethics,2015-06-30,Board of Ethics,45,,4,2015,45
12,918580,0,2015,Target Budget,Full Year,Board of Ethics,2015-06-30,Board of Ethics,45,,4,2015,45
9,918580,0,2015,Current Projection,Full Year,Board of Ethics,2015-06-30,Board of Ethics,45,,4,2015,45
8,503932,0,2012,Actual,Full Year,Board of Revision of Taxes,2012-06-30,Board of Revision of Taxes,63,BRT,4,2015,63
14,796660,0,2015,Adopted Budget,Full Year,Board of Revision of Taxes,2015-06-30,Board of Revision of Taxes,63,BRT,4,2015,63
14,964933,0,2015,Target Budget,Full Year,Board of Revision of Taxes,2015-06-30,Board of Revision of Taxes,63,BRT,4,2015,63
12,964933,0,2015,Current Projection,Full Year,Board of Revision of Taxes,2015-06-30,Board of Revision of Taxes,63,BRT,4,2015,63
91,4948351,756828,2012,Actual,Full Year,City Commissioners,2012-06-30,City Commissioner's Office,73,City Commissioners,4,2015,73
98,5387427,829805,2015,Adopted Budget,Full Year,City Commissioners,2015-06-30,City Commissioner's Office,73,City Commissioners,4,2015,73
98,5703965,829805,2015,Target Budget,Full Year,City Commissioners,2015-06-30,City Commissioner's Office,73,City Commissioners,4,2015,73
91,5203965,889419,2015,Current Projection,Full Year,City Commissioners,2015-06-30,City Commissioner's Office,73,City Commissioners,4,2015,73
175,11817917,2559,2012,Actual,Full Year,City Council,2012-06-30,City Council,01,,4,2015,01
195,13899124,0,2015,Adopted Budget,Full Year,City Council,2015-06-30,City Council,01,,4,2015,01
195,14241265,0,2015,Target Budget,Full Year,City Council,2015-06-30,City Council,01,,4,2015,01
176,12341265,10351,2015,Current Projection,Full Year,City Council,2015-06-30,City Council,01,,4,2015,01
34,2091813,0,2012,Actual,Full Year,City Planning Commission,2012-06-30,City Planning Commission,51,,4,2015,51
32,2252584,0,2015,Adopted Budget,Full Year,City Planning Commission,2015-06-30,City Planning Commission,51,,4,2015,51
32,2259423,1000,2015,Target Budget,Full Year,City Planning Commission,2015-06-30,City Planning Commission,51,,4,2015,51
29,2259423,1055,2015,Current Projection,Full Year,City Planning Commission,2015-06-30,City Planning Commission,51,,4,2015,51
6,328571,0,2012,Actual,Full Year,City Representative,2012-06-30,Office of the City Representative,41,City Rep,4,2015,41
7,403358,0,2015,Adopted Budget,Full Year,City Representative,2015-06-30,Office of the City Representative,41,City Rep,4,2015,41
7,413621,7500,2015,Target Budget,Full Year,City Representative,2015-06-30,Office of the City Representative,41,City Rep,4,2015,41
6,413621,8737,2015,Current Projection,Full Year,City Representative,2015-06-30,Office of the City Representative,41,City Rep,4,2015,41
14,717071,0,2012,Actual,Full Year,City Treasurer,2012-06-30,Office of the City Treasurer,40,City Treasurer,4,2015,40
14,780122,0,2015,Adopted Budget,Full Year,City Treasurer,2015-06-30,Office of the City Treasurer,40,City Treasurer,4,2015,40
16,802019,0,2015,Target Budget,Full Year,City Treasurer,2015-06-30,Office of the City Treasurer,40,City Treasurer,4,2015,40
14,802019,0,2015,Current Projection,Full Year,City Treasurer,2015-06-30,Office of the City Treasurer,40,City Treasurer,4,2015,40
2,136782,0,2012,Actual,Full Year,Civil Service Commission,2012-06-30,Civil Service Commission,55,,4,2015,55
2,143541,0,2015,Adopted Budget,Full Year,Civil Service Commission,2015-06-30,Civil Service Commission,55,,4,2015,55
2,147633,0,2015,Target Budget,Full Year,Civil Service Commission,2015-06-30,Civil Service Commission,55,,4,2015,55
2,147633,15,2015,Current Projection,Full Year,Civil Service Commission,2015-06-30,Civil Service Commission,55,,4,2015,55
18,1594665,132,2012,Actual,Full Year,Commerce,2012-06-30,Office of the Director of Commerce,42,Commerce,4,2015,42
27,1889967,0,2015,Adopted Budget,Full Year,Commerce,2015-06-30,Office of the Director of Commerce,42,Commerce,4,2015,42
27,1925825,530,2015,Target Budget,Full Year,Commerce,2015-06-30,Office of the Director of Commerce,42,Commerce,4,2015,42
21,1925825,2628,2015,Current Projection,Full Year,Commerce,2015-06-30,Office of the Director of Commerce,42,Commerce,4,2015,42
414,28495977,278995,2012,Actual,Full Year,District Attorney,2012-06-30,District Attorney's Office,69,DAO,4,2015,69
463,31762490,207436,2015,Adopted Budget,Full Year,District Attorney,2015-06-30,District Attorney's Office,69,DAO,4,2015,69
478,32802968,207436,2015,Target Budget,Full Year,District Attorney,2015-06-30,District Attorney's Office,69,DAO,4,2015,69
476,32802968,211533,2015,Current Projection,Full Year,District Attorney,2015-06-30,District Attorney's Office,69,DAO,4,2015,69
156,8807264,14580,2012,Actual,Full Year,Finance,2012-06-30,Office of the Director of Finance,35,Finance,4,2015,35
177,8936046,34586,2015,Adopted Budget,Full Year,Finance,2015-06-30,Office of the Director of Finance,35,Finance,4,2015,35
179,8982153,34586,2015,Target Budget,Full Year,Finance,2015-06-30,Office of the Director of Finance,35,Finance,4,2015,35
160,8482153,35786,2015,Current Projection,Full Year,Finance,2015-06-30,Office of the Director of Finance,35,Finance,4,2015,35
2072,173513212,28017048,2012,Actual,Full Year,Fire,2012-06-30,Fire Department,13,Fire,4,2015,13
2203,182883661,25856345,2015,Adopted Budget,Full Year,Fire,2015-06-30,Fire Department,13,Fire,4,2015,13
2203,203248739,33039431,2015,Target Budget,Full Year,Fire,2015-06-30,Fire Department,13,Fire,4,2015,13
2150,206148739,36119937,2015,Current Projection,Full Year,Fire,2015-06-30,Fire Department,13,Fire,4,2015,13
1957,89990406,113616,2012,Actual,Full Year,First Judicial District,2012-06-30,First Judicial District,84,FJD,4,2015,84
1885,93202681,100000,2015,Adopted Budget,Full Year,First Judicial District,2015-06-30,First Judicial District,84,FJD,4,2015,84
1885,96411285,100000,2015,Target Budget,Full Year,First Judicial District,2015-06-30,First Judicial District,84,FJD,4,2015,84
1842,96411285,99940,2015,Current Projection,Full Year,First Judicial District,2015-06-30,First Judicial District,84,FJD,4,2015,84
268,15307822,2438629,2012,Actual,Full Year,Fleet Management,2012-06-30,Office of Fleet Management,25,Fleet,4,2015,25
283,15740507,1975119,2015,Adopted Budget,Full Year,Fleet Management,2015-06-30,Office of Fleet Management,25,Fleet,4,2015,25
283,16772548,2561631,2015,Target Budget,Full Year,Fleet Management,2015-06-30,Office of Fleet Management,25,Fleet,4,2015,25
261,16772548,3027554,2015,Current Projection,Full Year,Fleet Management,2015-06-30,Office of Fleet Management,25,Fleet,4,2015,25
608,28981009,791993,2012,Actual,Full Year,Free Library,2012-06-30,The Free Library of Philadelphia,52,Free Library,4,2015,52
697,33919457,1042138,2015,Adopted Budget,Full Year,Free Library,2015-06-30,The Free Library of Philadelphia,52,Free Library,4,2015,52
648,35443344,1346926,2015,Target Budget,Full Year,Free Library,2015-06-30,The Free Library of Philadelphia,52,Free Library,4,2015,52
642,35443344,1502862,2015,Current Projection,Full Year,Free Library,2015-06-30,The Free Library of Philadelphia,52,Free Library,4,2015,52
4,357778,0,2012,Actual,Full Year,Historical Commission,2012-06-30,Historical Commission,32,,4,2015,32
6,410541,0,2015,Adopted Budget,Full Year,Historical Commission,2015-06-30,Historical Commission,32,,4,2015,32
6,417992,0,2015,Target Budget,Full Year,Historical Commission,2015-06-30,Historical Commission,32,,4,2015,32
6,417992,0,2015,Current Projection,Full Year,Historical Commission,2015-06-30,Historical Commission,32,,4,2015,32
29,1787026,0,2012,Actual,Full Year,Human Relations Commission,2012-06-30,Commission on Human Relations,54,Human Relations,4,2015,54
34,2052219,0,2015,Adopted Budget,Full Year,Human Relations Commission,2015-06-30,Commission on Human Relations,54,Human Relations,4,2015,54
34,2068935,0,2015,Target Budget,Full Year,Human Relations Commission,2015-06-30,Commission on Human Relations,54,Human Relations,4,2015,54
30,2068935,0,2015,Current Projection,Full Year,Human Relations Commission,2015-06-30,Commission on Human Relations,54,Human Relations,4,2015,54
804,23237096,536744,2012,Actual,Full Year,Human Services,2012-06-30,Department of Human Services,22,DHS,4,2015,22
451,24339410,3077635,2015,Adopted Budget,Full Year,Human Services,2015-06-30,Department of Human Services,22,DHS,4,2015,22
450,20147147,3077635,2015,Target Budget,Full Year,Human Services,2015-06-30,Department of Human Services,22,DHS,4,2015,22
395,20147147,3256488,2015,Current Projection,Full Year,Human Services,2015-06-30,Department of Human Services,22,DHS,4,2015,22
8,508600,5068,2012,Actual,Full Year,Labor Relations,2012-06-30,Labor,03,,4,2015,03
8,616047,5000,2015,Adopted Budget,Full Year,Labor Relations,2015-06-30,Labor,03,,4,2015,03
8,628942,4302,2015,Target Budget,Full Year,Labor Relations,2015-06-30,Labor,03,,4,2015,03
7,628942,3289,2015,Current Projection,Full Year,Labor Relations,2015-06-30,Labor,03,,4,2015,03
105,6370891,286,2012,Actual,Full Year,Law,2012-06-30,Law Department,44,Law,4,2015,44
152,7163923,5000,2015,Adopted Budget,Full Year,Law,2015-06-30,Law Department,44,Law,4,2015,44
152,7378082,5000,2015,Target Budget,Full Year,Law,2015-06-30,Law Department,44,Law,4,2015,44
152,6978082,70,2015,Current Projection,Full Year,Law,2015-06-30,Law Department,44,Law,4,2015,44
298,13919022,531314,2012,Actual,Full Year,Licenses & Inspections,2012-06-30,Department of Licenses and Inspections,26,L&I,4,2015,26
353,16877190,485000,2015,Adopted Budget,Full Year,Licenses & Inspections,2015-06-30,Department of Licenses and Inspections,26,L&I,4,2015,26
353,17793010,1297924,2015,Target Budget,Full Year,Licenses & Inspections,2015-06-30,Department of Licenses and Inspections,26,L&I,4,2015,26
335,17393010,1510382,2015,Current Projection,Full Year,Licenses & Inspections,2015-06-30,Department of Licenses and Inspections,26,L&I,4,2015,26
1,57935,0,2012,Actual,Full Year,L&I-Board of Building Standards,2012-06-30,L&I: Board of Building and Standards,29,,4,2015,29
1,72792,0,2015,Adopted Budget,Full Year,L&I-Board of Building Standards,2015-06-30,L&I: Board of Building and Standards,29,,4,2015,29
1,72792,300,2015,Target Budget,Full Year,L&I-Board of Building Standards,2015-06-30,L&I: Board of Building and Standards,29,,4,2015,29
1,72792,417,2015,Current Projection,Full Year,L&I-Board of Building Standards,2015-06-30,L&I: Board of Building and Standards,29,,4,2015,29
2,117161,0,2012,Actual,Full Year,L&I-Board of L & I Review,2012-06-30,L&I: Board of Review,27,,4,2015,27
2,153629,0,2015,Adopted Budget,Full Year,L&I-Board of L & I Review,2015-06-30,L&I: Board of Review,27,,4,2015,27
2,157564,0,2015,Target Budget,Full Year,L&I-Board of L & I Review,2015-06-30,L&I: Board of Review,27,,4,2015,27
2,157564,2364,2015,Current Projection,Full Year,L&I-Board of L & I Review,2015-06-30,L&I: Board of Review,27,,4,2015,27
5,333162,12,2012,Actual,Full Year,L&I-Zoning Board of Adjustment,2012-06-30,Zoning Board of Adjustments,30,ZBA,4,2015,30
5,322856,0,2015,Adopted Budget,Full Year,L&I-Zoning Board of Adjustment,2015-06-30,Zoning Board of Adjustments,30,ZBA,4,2015,30
5,343511,0,2015,Target Budget,Full Year,L&I-Zoning Board of Adjustment,2015-06-30,Zoning Board of Adjustments,30,ZBA,4,2015,30
5,343511,984,2015,Current Projection,Full Year,L&I-Zoning Board of Adjustment,2015-06-30,Zoning Board of Adjustments,30,ZBA,4,2015,30
145,13338302,1088415,2012,Actual,Full Year,Managing Director,2012-06-30,Managing Director's Office,10,MDO,4,2015,10
264,16050903,411892,2015,Adopted Budget,Full Year,Managing Director,2015-06-30,Managing Director's Office,10,MDO,4,2015,10
264,16385926,419064,2015,Target Budget,Full Year,Managing Director,2015-06-30,Managing Director's Office,10,MDO,4,2015,10
257,15885926,502416,2015,Current Projection,Full Year,Managing Director,2015-06-30,Managing Director's Office,10,MDO,4,2015,10
33,2965371,0,2012,Actual,Full Year,Mayor's Office,2012-06-30,Mayor's Office,05,Mayor,4,2015,05
46,4151380,0,2015,Adopted Budget,Full Year,Mayor's Office,2015-06-30,Mayor's Office,05,Mayor,4,2015,05
50,4262809,0,2015,Target Budget,Full Year,Mayor's Office,2015-06-30,Mayor's Office,05,Mayor,4,2015,05
51,4262809,0,2015,Current Projection,Full Year,Mayor's Office,2015-06-30,Mayor's Office,05,Mayor,4,2015,05
0,0,0,2012,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2012-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2015,08
0,0,0,2015,Adopted Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2015-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2015,08
0,0,0,2015,Target Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2015-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2015,08
0,0,0,2015,Current Projection,Full Year,Mayor's Office of Community Empowerment and Opportunity,2015-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2015,08
8,467898,0,2012,Actual,Full Year,Mayor's Office of Transportation and Utilities,2012-06-30,Mayor's Office of Transportation and Utilities,46,,4,2015,46
14,498887,0,2015,Adopted Budget,Full Year,Mayor's Office of Transportation and Utilities,2015-06-30,Mayor's Office of Transportation and Utilities,46,,4,2015,46
14,531512,0,2015,Target Budget,Full Year,Mayor's Office of Transportation and Utilities,2015-06-30,Mayor's Office of Transportation and Utilities,46,,4,2015,46
12,531512,113,2015,Current Projection,Full Year,Mayor's Office of Transportation and Utilities,2015-06-30,Mayor's Office of Transportation and Utilities,46,,4,2015,46
11,441677,11428,2012,Actual,Full Year,Mural Arts Program,2012-06-30,Mural Arts Program,50,Mural Arts,4,2015,50
11,449625,6097,2015,Adopted Budget,Full Year,Mural Arts Program,2015-06-30,Mural Arts Program,50,Mural Arts,4,2015,50
11,461779,6097,2015,Target Budget,Full Year,Mural Arts Program,2015-06-30,Mural Arts Program,50,Mural Arts,4,2015,50
10,461779,10642,2015,Current Projection,Full Year,Mural Arts Program,2015-06-30,Mural Arts Program,50,Mural Arts,4,2015,50
2,198750,0,2012,Actual,Full Year,Office of Arts and Culture,2012-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2015,58
2,199800,0,2015,Adopted Budget,Full Year,Office of Arts and Culture,2015-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2015,58
2,201105,0,2015,Target Budget,Full Year,Office of Arts and Culture,2015-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2015,58
2,201105,0,2015,Current Projection,Full Year,Office of Arts and Culture,2015-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2015,58
19,1360503,9867,2012,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2015,15
16,969170,3000,2015,Adopted Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2015-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2015,15
16,991846,3000,2015,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2015-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2015,15
14,991846,1005,2015,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2015-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2015,15
80,4141604,63270,2012,Actual,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR,4,2015,56
92,5145299,50000,2015,Adopted Budget,Full Year,Office of Human Resources,2015-06-30,Office of Human Resources,56,OHR,4,2015,56
92,5296000,50000,2015,Target Budget,Full Year,Office of Human Resources,2015-06-30,Office of Human Resources,56,OHR,4,2015,56
82,5296000,62199,2015,Current Projection,Full Year,Office of Human Resources,2015-06-30,Office of Human Resources,56,OHR,4,2015,56
255,16408093,590240,2012,Actual,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT,4,2015,04
305,19715777,516989,2015,Adopted Budget,Full Year,Office of Innovation and Technology,2015-06-30,Office of Innovation and Technology,04,OIT,4,2015,04
288,19611601,562759,2015,Target Budget,Full Year,Office of Innovation and Technology,2015-06-30,Office of Innovation and Technology,04,OIT,4,2015,04
