category,fiscal_month,amount,fiscal_year,quarter,month
Contributions / Indemnities,4,9.9,2015,3,10
Short-Term Debt Service,4,0.0,2015,3,10
Long-Term Debt Service,4,0.0,2015,3,10
Interfund Charges,4,0.0,2015,3,10
Advances / Labor Obligations,4,0.0,2015,3,10
Current Year Appropriation,4,352.2,2015,3,10
Prior Year Encumbrances,4,7.1,2015,3,10
Prior Year Vouchers Payable,4,18.1,2015,3,10
Total Disbursements,4,377.4,2015,3,10
Payroll,5,107.9,2015,3,11
Employee Benefits,5,43.0,2015,3,11
Pension,5,-7.4,2015,3,11
Contracts / Leases,5,52.1,2015,3,11
Materials / Equipment,5,4.4,2015,3,11
Contributions / Indemnities,5,4.4,2015,3,11
Short-Term Debt Service,5,0.0,2015,3,11
Long-Term Debt Service,5,10.5,2015,3,11
Interfund Charges,5,0.0,2015,3,11
Advances / Labor Obligations,5,0.0,2015,3,11
Current Year Appropriation,5,214.8,2015,3,11
Prior Year Encumbrances,5,3.2,2015,3,11
Prior Year Vouchers Payable,5,-23.3,2015,3,11
Total Disbursements,5,194.7,2015,3,11
Payroll,6,121.0,2015,3,12
Employee Benefits,6,42.8,2015,3,12
Pension,6,-2.1,2015,3,12
Contracts / Leases,6,71.0,2015,3,12
Materials / Equipment,6,4.6,2015,3,12
Contributions / Indemnities,6,14.9,2015,3,12
Short-Term Debt Service,6,0.0,2015,3,12
Long-Term Debt Service,6,9.2,2015,3,12
Interfund Charges,6,0.0,2015,3,12
Advances / Labor Obligations,6,0.0,2015,3,12
Current Year Appropriation,6,261.3,2015,3,12
Prior Year Encumbrances,6,4.5,2015,3,12
Prior Year Vouchers Payable,6,23.1,2015,3,12
Total Disbursements,6,288.9,2015,3,12
Payroll,7,116.3,2015,3,1
Employee Benefits,7,40.7,2015,3,1
Pension,7,-6.1,2015,3,1
Contracts / Leases,7,50.9,2015,3,1
Materials / Equipment,7,5.0,2015,3,1
Contributions / Indemnities,7,2.3,2015,3,1
Short-Term Debt Service,7,0.0,2015,3,1
Long-Term Debt Service,7,21.0,2015,3,1
Interfund Charges,7,0.5,2015,3,1
Advances / Labor Obligations,7,0.0,2015,3,1
Current Year Appropriation,7,230.5,2015,3,1
Prior Year Encumbrances,7,6.8,2015,3,1
Prior Year Vouchers Payable,7,10.9,2015,3,1
Total Disbursements,7,248.3,2015,3,1
Payroll,8,110.1,2015,3,2
Employee Benefits,8,40.8,2015,3,2
Pension,8,-5.7,2015,3,2
Contracts / Leases,8,57.4,2015,3,2
Materials / Equipment,8,4.9,2015,3,2
Contributions / Indemnities,8,9.8,2015,3,2
Short-Term Debt Service,8,0.0,2015,3,2
Long-Term Debt Service,8,0.5,2015,3,2
Interfund Charges,8,0.0,2015,3,2
Advances / Labor Obligations,8,0.0,2015,3,2
Current Year Appropriation,8,217.7,2015,3,2
Prior Year Encumbrances,8,2.2,2015,3,2
Prior Year Vouchers Payable,8,-8.9,2015,3,2
Total Disbursements,8,211.1,2015,3,2
Payroll,9,154.5,2015,3,3
Employee Benefits,9,39.2,2015,3,3
Pension,9,535.8,2015,3,3
Contracts / Leases,9,82.9,2015,3,3
Materials / Equipment,9,5.5,2015,3,3
Contributions / Indemnities,9,1.7,2015,3,3
Short-Term Debt Service,9,0.0,2015,3,3
Long-Term Debt Service,9,0.1,2015,3,3
Interfund Charges,9,0.0,2015,3,3
Advances / Labor Obligations,9,0.0,2015,3,3
Current Year Appropriation,9,819.7,2015,3,3
Prior Year Encumbrances,9,0.5,2015,3,3
Prior Year Vouchers Payable,9,-115.1,2015,3,3
Total Disbursements,9,705.1,2015,3,3
Payroll,10,104.0,2015,3,4
Employee Benefits,10,41.2,2015,3,4
Pension,10,-2.3,2015,3,4
Contracts / Leases,10,51.9,2015,3,4
Materials / Equipment,10,6.7,2015,3,4
Contributions / Indemnities,10,3.8,2015,3,4
Short-Term Debt Service,10,0.0,2015,3,4
Long-Term Debt Service,10,0.0,2015,3,4
Interfund Charges,10,0.3,2015,3,4
Advances / Labor Obligations,10,0.0,2015,3,4
Current Year Appropriation,10,205.6,2015,3,4
Prior Year Encumbrances,10,4.2,2015,3,4
Prior Year Vouchers Payable,10,115.5,2015,3,4
Total Disbursements,10,325.3,2015,3,4
Payroll,11,132.2,2015,3,5
Employee Benefits,11,41.3,2015,3,5
Pension,11,0.8,2015,3,5
Contracts / Leases,11,65.8,2015,3,5
Materials / Equipment,11,7.4,2015,3,5
Contributions / Indemnities,11,51.3,2015,3,5
Short-Term Debt Service,11,0.0,2015,3,5
Long-Term Debt Service,11,0.0,2015,3,5
Interfund Charges,11,6.3,2015,3,5
Advances / Labor Obligations,11,0.0,2015,3,5
Current Year Appropriation,11,305.2,2015,3,5
Prior Year Encumbrances,11,3.2,2015,3,5
Prior Year Vouchers Payable,11,0.0,2015,3,5
Total Disbursements,11,308.4,2015,3,5
Payroll,12,113.2,2015,3,6
Employee Benefits,12,44.0,2015,3,6
Pension,12,0.8,2015,3,6
Contracts / Leases,12,65.6,2015,3,6
Materials / Equipment,12,11.2,2015,3,6
Contributions / Indemnities,12,24.3,2015,3,6
Short-Term Debt Service,12,0.8,2015,3,6
Long-Term Debt Service,12,6.4,2015,3,6
Interfund Charges,12,4.7,2015,3,6
Advances / Labor Obligations,12,0.0,2015,3,6
Current Year Appropriation,12,271.1,2015,3,6
Prior Year Encumbrances,12,2.8,2015,3,6
Prior Year Vouchers Payable,12,0.0,2015,3,6
Total Disbursements,12,273.9,2015,3,6
Payroll,1,79.5,2015,2,7
Employee Benefits,1,42.8,2015,2,7
Pension,1,3.7,2015,2,7
Contracts / Leases,1,39.6,2015,2,7
Materials / Equipment,1,3.2,2015,2,7
Contributions / Indemnities,1,19.4,2015,2,7
Short-Term Debt Service,1,0.0,2015,2,7
Long-Term Debt Service,1,18.7,2015,2,7
Interfund Charges,1,0.3,2015,2,7
Advances / Labor Obligations,1,0.0,2015,2,7
Current Year Appropriation,1,207.2,2015,2,7
Prior Year Encumbrances,1,48.1,2015,2,7
Prior Year Vouchers Payable,1,22.8,2015,2,7
Total Disbursements,1,278.2,2015,2,7
Payroll,2,108.8,2015,2,8
Employee Benefits,2,42.3,2015,2,8
Pension,2,-6.5,2015,2,8
Contracts / Leases,2,31.6,2015,2,8
Materials / Equipment,2,5.0,2015,2,8
Contributions / Indemnities,2,4.6,2015,2,8
Short-Term Debt Service,2,0.0,2015,2,8
Long-Term Debt Service,2,66.5,2015,2,8
Interfund Charges,2,0.0,2015,2,8
Advances / Labor Obligations,2,0.0,2015,2,8
Current Year Appropriation,2,252.3,2015,2,8
Prior Year Encumbrances,2,19.0,2015,2,8
Prior Year Vouchers Payable,2,33.6,2015,2,8
Total Disbursements,2,304.9,2015,2,8
Payroll,3,122.7,2015,2,9
Employee Benefits,3,51.8,2015,2,9
Pension,3,4.0,2015,2,9
Contracts / Leases,3,84.1,2015,2,9
Materials / Equipment,3,8.5,2015,2,9
Contributions / Indemnities,3,4.2,2015,2,9
Short-Term Debt Service,3,0.0,2015,2,9
Long-Term Debt Service,3,0.1,2015,2,9
Interfund Charges,3,0.0,2015,2,9
Advances / Labor Obligations,3,0.0,2015,2,9
Current Year Appropriation,3,275.5,2015,2,9
Prior Year Encumbrances,3,18.2,2015,2,9
Prior Year Vouchers Payable,3,2.1,2015,2,9
Total Disbursements,3,295.7,2015,2,9
Payroll,4,154.3,2015,2,10
Employee Benefits,4,54.3,2015,2,10
Pension,4,55.8,2015,2,10
Contracts / Leases,4,68.8,2015,2,10
Materials / Equipment,4,9.1,2015,2,10
Contributions / Indemnities,4,9.9,2015,2,10
Short-Term Debt Service,4,0.0,2015,2,10
Long-Term Debt Service,4,0.0,2015,2,10
Interfund Charges,4,0.0,2015,2,10
Advances / Labor Obligations,4,0.0,2015,2,10
Current Year Appropriation,4,352.2,2015,2,10
Prior Year Encumbrances,4,7.1,2015,2,10
Prior Year Vouchers Payable,4,18.1,2015,2,10
Total Disbursements,4,377.4,2015,2,10
Payroll,5,107.9,2015,2,11
Employee Benefits,5,43.0,2015,2,11
Pension,5,-7.4,2015,2,11
Contracts / Leases,5,52.1,2015,2,11
Materials / Equipment,5,4.4,2015,2,11
Contributions / Indemnities,5,4.4,2015,2,11
Short-Term Debt Service,5,0.0,2015,2,11
Long-Term Debt Service,5,10.5,2015,2,11
Interfund Charges,5,0.0,2015,2,11
Advances / Labor Obligations,5,0.0,2015,2,11
Current Year Appropriation,5,214.8,2015,2,11
Prior Year Encumbrances,5,3.2,2015,2,11
Prior Year Vouchers Payable,5,-23.3,2015,2,11
Total Disbursements,5,194.7,2015,2,11
Payroll,6,121.0,2015,2,12
Employee Benefits,6,42.8,2015,2,12
Pension,6,-2.1,2015,2,12
Contracts / Leases,6,71.0,2015,2,12
Materials / Equipment,6,4.6,2015,2,12
Contributions / Indemnities,6,14.9,2015,2,12
Short-Term Debt Service,6,0.0,2015,2,12
Long-Term Debt Service,6,9.2,2015,2,12
Interfund Charges,6,0.0,2015,2,12
Advances / Labor Obligations,6,0.0,2015,2,12
Current Year Appropriation,6,261.3,2015,2,12
Prior Year Encumbrances,6,4.5,2015,2,12
Prior Year Vouchers Payable,6,23.1,2015,2,12
Total Disbursements,6,288.9,2015,2,12
Payroll,7,116.3,2015,2,1
Employee Benefits,7,40.7,2015,2,1
Pension,7,-6.1,2015,2,1
Contracts / Leases,7,50.9,2015,2,1
Materials / Equipment,7,5.0,2015,2,1
Contributions / Indemnities,7,2.3,2015,2,1
Short-Term Debt Service,7,0.0,2015,2,1
Long-Term Debt Service,7,21.0,2015,2,1
Interfund Charges,7,0.5,2015,2,1
Advances / Labor Obligations,7,0.0,2015,2,1
Current Year Appropriation,7,230.5,2015,2,1
Prior Year Encumbrances,7,6.8,2015,2,1
Prior Year Vouchers Payable,7,10.9,2015,2,1
Total Disbursements,7,248.3,2015,2,1
Payroll,8,111.7,2015,2,2
Employee Benefits,8,38.3,2015,2,2
Pension,8,-1.6,2015,2,2
Contracts / Leases,8,59.3,2015,2,2
Materials / Equipment,8,5.6,2015,2,2
Contributions / Indemnities,8,3.4,2015,2,2
Short-Term Debt Service,8,0.0,2015,2,2
Long-Term Debt Service,8,3.8,2015,2,2
Interfund Charges,8,0.0,2015,2,2
Advances / Labor Obligations,8,0.7,2015,2,2
Current Year Appropriation,8,221.1,2015,2,2
Prior Year Encumbrances,8,7.2,2015,2,2
Prior Year Vouchers Payable,8,0.0,2015,2,2
Total Disbursements,8,228.2,2015,2,2
Payroll,9,129.1,2015,2,3
Employee Benefits,9,38.4,2015,2,3
Pension,9,422.8,2015,2,3
Contracts / Leases,9,73.8,2015,2,3
Materials / Equipment,9,6.6,2015,2,3
Contributions / Indemnities,9,9.8,2015,2,3
Short-Term Debt Service,9,0.0,2015,2,3
Long-Term Debt Service,9,0.5,2015,2,3
Interfund Charges,9,0.0,2015,2,3
Advances / Labor Obligations,9,0.7,2015,2,3
Current Year Appropriation,9,681.6,2015,2,3
Prior Year Encumbrances,9,5.0,2015,2,3
Prior Year Vouchers Payable,9,0.0,2015,2,3
Total Disbursements,9,686.5,2015,2,3
Payroll,10,156.1,2015,2,4
Employee Benefits,10,52.8,2015,2,4
Pension,10,111.8,2015,2,4
Contracts / Leases,10,85.4,2015,2,4
Materials / Equipment,10,7.7,2015,2,4
Contributions / Indemnities,10,4.7,2015,2,4
Short-Term Debt Service,10,0.0,2015,2,4
Long-Term Debt Service,10,0.1,2015,2,4
Interfund Charges,10,14.4,2015,2,4
Advances / Labor Obligations,10,0.7,2015,2,4
Current Year Appropriation,10,433.6,2015,2,4
Prior Year Encumbrances,10,3.8,2015,2,4
Prior Year Vouchers Payable,10,0.0,2015,2,4
Total Disbursements,10,437.4,2015,2,4
Payroll,11,112.8,2015,2,5
Employee Benefits,11,39.5,2015,2,5
Pension,11,0.8,2015,2,5
Contracts / Leases,11,59.1,2015,2,5
Materials / Equipment,11,6.4,2015,2,5
Contributions / Indemnities,11,51.3,2015,2,5
Short-Term Debt Service,11,0.0,2015,2,5
Long-Term Debt Service,11,0.0,2015,2,5
Interfund Charges,11,0.4,2015,2,5
Advances / Labor Obligations,11,0.7,2015,2,5
Current Year Appropriation,11,271.1,2015,2,5
Prior Year Encumbrances,11,3.2,2015,2,5
Prior Year Vouchers Payable,11,0.0,2015,2,5
Total Disbursements,11,274.3,2015,2,5
Payroll,12,112.8,2015,2,6
Employee Benefits,12,42.3,2015,2,6
Pension,12,0.8,2015,2,6
Contracts / Leases,12,63.0,2015,2,6
Materials / Equipment,12,9.4,2015,2,6
Contributions / Indemnities,12,21.8,2015,2,6
Short-Term Debt Service,12,0.8,2015,2,6
Long-Term Debt Service,12,2.7,2015,2,6
Interfund Charges,12,5.4,2015,2,6
Advances / Labor Obligations,12,0.7,2015,2,6
Current Year Appropriation,12,259.7,2015,2,6
Prior Year Encumbrances,12,2.8,2015,2,6
Prior Year Vouchers Payable,12,0.0,2015,2,6
Total Disbursements,12,262.5,2015,2,6
Payroll,1,79.5,2015,1,7
Employee Benefits,1,42.8,2015,1,7
Pension,1,3.7,2015,1,7
Contracts / Leases,1,39.6,2015,1,7
Materials / Equipment,1,3.2,2015,1,7
Contributions / Indemnities,1,19.4,2015,1,7
Short-Term Debt Service,1,0.0,2015,1,7
Long-Term Debt Service,1,18.7,2015,1,7
Interfund Charges,1,0.3,2015,1,7
Advances / Labor Obligations,1,0.0,2015,1,7
Current Year Appropriation,1,207.2,2015,1,7
Prior Year Encumbrances,1,48.1,2015,1,7
Prior Year Vouchers Payable,1,22.8,2015,1,7
Total Disbursements,1,278.2,2015,1,7
Payroll,2,108.8,2015,1,8
Employee Benefits,2,42.3,2015,1,8
Pension,2,-6.5,2015,1,8
Contracts / Leases,2,31.6,2015,1,8
Materials / Equipment,2,5.0,2015,1,8
Contributions / Indemnities,2,4.6,2015,1,8
Short-Term Debt Service,2,0.0,2015,1,8
Long-Term Debt Service,2,66.5,2015,1,8
Interfund Charges,2,0.0,2015,1,8
Advances / Labor Obligations,2,0.0,2015,1,8
Current Year Appropriation,2,252.3,2015,1,8
Prior Year Encumbrances,2,19.0,2015,1,8
Prior Year Vouchers Payable,2,33.6,2015,1,8
Total Disbursements,2,304.9,2015,1,8
Payroll,3,122.7,2015,1,9
Employee Benefits,3,51.8,2015,1,9
Pension,3,4.0,2015,1,9
Contracts / Leases,3,84.1,2015,1,9
Materials / Equipment,3,8.5,2015,1,9
Contributions / Indemnities,3,4.2,2015,1,9
Short-Term Debt Service,3,0.0,2015,1,9
Long-Term Debt Service,3,0.1,2015,1,9
Interfund Charges,3,0.0,2015,1,9
Advances / Labor Obligations,3,0.0,2015,1,9
Current Year Appropriation,3,275.5,2015,1,9
Prior Year Encumbrances,3,18.2,2015,1,9
Prior Year Vouchers Payable,3,2.1,2015,1,9
Total Disbursements,3,295.7,2015,1,9
Payroll,4,154.3,2015,1,10
Employee Benefits,4,54.3,2015,1,10
Pension,4,55.8,2015,1,10
Contracts / Leases,4,68.8,2015,1,10
Materials / Equipment,4,9.1,2015,1,10
Contributions / Indemnities,4,9.9,2015,1,10
Short-Term Debt Service,4,0.0,2015,1,10
Long-Term Debt Service,4,0.0,2015,1,10
Interfund Charges,4,0.0,2015,1,10
Advances / Labor Obligations,4,0.0,2015,1,10
Current Year Appropriation,4,352.2,2015,1,10
Prior Year Encumbrances,4,7.1,2015,1,10
Prior Year Vouchers Payable,4,18.1,2015,1,10
Total Disbursements,4,377.4,2015,1,10
Payroll,5,111.4,2015,1,11
Employee Benefits,5,42.0,2015,1,11
Pension,5,-1.6,2015,1,11
Contracts / Leases,5,87.8,2015,1,11
Materials / Equipment,5,6.0,2015,1,11
Contributions / Indemnities,5,21.8,2015,1,11
Short-Term Debt Service,5,0.0,2015,1,11
Long-Term Debt Service,5,0.3,2015,1,11
Interfund Charges,5,0.0,2015,1,11
Advances / Labor Obligations,5,2.2,2015,1,11
Current Year Appropriation,5,270.0,2015,1,11
Prior Year Encumbrances,5,12.4,2015,1,11
Prior Year Vouchers Payable,5,12.8,2015,1,11
Total Disbursements,5,295.1,2015,1,11
Payroll,6,122.0,2015,1,12
Employee Benefits,6,44.1,2015,1,12
Pension,6,-2.8,2015,1,12
Contracts / Leases,6,50.6,2015,1,12
Materials / Equipment,6,5.6,2015,1,12
Contributions / Indemnities,6,14.9,2015,1,12
Short-Term Debt Service,6,0.0,2015,1,12
Long-Term Debt Service,6,10.6,2015,1,12
Interfund Charges,6,14.0,2015,1,12
Advances / Labor Obligations,6,2.2,2015,1,12
Current Year Appropriation,6,261.2,2015,1,12
Prior Year Encumbrances,6,6.9,2015,1,12
Prior Year Vouchers Payable,6,0.0,2015,1,12
Total Disbursements,6,268.1,2015,1,12
Payroll,7,111.4,2015,1,1
Employee Benefits,7,42.0,2015,1,1
Pension,7,2.1,2015,1,1
Contracts / Leases,7,46.4,2015,1,1
Materials / Equipment,7,6.5,2015,1,1
Contributions / Indemnities,7,3.5,2015,1,1
Short-Term Debt Service,7,0.0,2015,1,1
Long-Term Debt Service,7,32.3,2015,1,1
Interfund Charges,7,0.0,2015,1,1
Advances / Labor Obligations,7,2.2,2015,1,1
Current Year Appropriation,7,246.4,2015,1,1
Prior Year Encumbrances,7,5.7,2015,1,1
Prior Year Vouchers Payable,7,0.0,2015,1,1
Total Disbursements,7,252.1,2015,1,1
Payroll,8,111.4,2015,1,2
Employee Benefits,8,42.0,2015,1,2
Pension,8,-1.6,2015,1,2
Contracts / Leases,8,58.4,2015,1,2
Materials / Equipment,8,5.1,2015,1,2
Contributions / Indemnities,8,3.4,2015,1,2
Short-Term Debt Service,8,0.0,2015,1,2
Long-Term Debt Service,8,1.2,2015,1,2
Interfund Charges,8,0.0,2015,1,2
Advances / Labor Obligations,8,2.2,2015,1,2
Current Year Appropriation,8,222.1,2015,1,2
Prior Year Encumbrances,8,5.0,2015,1,2
Prior Year Vouchers Payable,8,0.0,2015,1,2
Total Disbursements,8,227.1,2015,1,2
Payroll,9,111.4,2015,1,3
Employee Benefits,9,42.2,2015,1,3
Pension,9,1110.9,2015,1,3
Contracts / Leases,9,71.3,2015,1,3
Materials / Equipment,9,6.0,2015,1,3
Contributions / Indemnities,9,9.8,2015,1,3
Short-Term Debt Service,9,0.0,2015,1,3
Long-Term Debt Service,9,0.5,2015,1,3
Interfund Charges,9,0.0,2015,1,3
Advances / Labor Obligations,9,2.2,2015,1,3
Current Year Appropriation,9,1354.4,2015,1,3
Prior Year Encumbrances,9,2.7,2015,1,3
Prior Year Vouchers Payable,9,0.0,2015,1,3
Total Disbursements,9,1357.1,2015,1,3
Payroll,10,154.9,2015,1,4
Employee Benefits,10,56.2,2015,1,4
Pension,10,111.8,2015,1,4
Contracts / Leases,10,80.7,2015,1,4
Materials / Equipment,10,6.9,2015,1,4
Contributions / Indemnities,10,4.7,2015,1,4
Short-Term Debt Service,10,0.0,2015,1,4
Long-Term Debt Service,10,0.1,2015,1,4
Interfund Charges,10,0.0,2015,1,4
Advances / Labor Obligations,10,2.2,2015,1,4
Current Year Appropriation,10,417.5,2015,1,4
Prior Year Encumbrances,10,2.0,2015,1,4
Prior Year Vouchers Payable,10,0.0,2015,1,4
Total Disbursements,10,419.5,2015,1,4
Payroll,11,111.4,2015,1,5
Employee Benefits,11,42.0,2015,1,5
Pension,11,0.8,2015,1,5
Contracts / Leases,11,51.9,2015,1,5
Materials / Equipment,11,5.6,2015,1,5
Contributions / Indemnities,11,30.9,2015,1,5
Short-Term Debt Service,11,0.0,2015,1,5
Long-Term Debt Service,11,0.0,2015,1,5
Interfund Charges,11,0.4,2015,1,5
Advances / Labor Obligations,11,2.2,2015,1,5
Current Year Appropriation,11,245.4,2015,1,5
Prior Year Encumbrances,11,1.7,2015,1,5
Prior Year Vouchers Payable,11,0.0,2015,1,5
Total Disbursements,11,247.1,2015,1,5
Payroll,12,111.4,2015,1,6
Employee Benefits,12,42.0,2015,1,6
Pension,12,0.8,2015,1,6
Contracts / Leases,12,59.0,2015,1,6
Materials / Equipment,12,7.1,2015,1,6
Contributions / Indemnities,12,17.7,2015,1,6
Short-Term Debt Service,12,1.0,2015,1,6
Long-Term Debt Service,12,5.2,2015,1,6
Interfund Charges,12,5.9,2015,1,6
Advances / Labor Obligations,12,2.2,2015,1,6
Current Year Appropriation,12,252.4,2015,1,6
Prior Year Encumbrances,12,1.5,2015,1,6
Prior Year Vouchers Payable,12,0.0,2015,1,6
Total Disbursements,12,253.9,2015,1,6
Payroll,1,84.7,2014,4,7
Employee Benefits,1,34.0,2014,4,7
Pension,1,3.7,2014,4,7
Contracts / Leases,1,35.1,2014,4,7
Materials / Equipment,1,2.6,2014,4,7
Contributions / Indemnities,1,16.6,2014,4,7
Short-Term Debt Service,1,0.0,2014,4,7
Long-Term Debt Service,1,8.2,2014,4,7
Interfund Charges,1,0.3,2014,4,7
Advances / Labor Obligations,1,0.0,2014,4,7
Current Year Appropriation,1,185.1,2014,4,7
Prior Year Encumbrances,1,39.3,2014,4,7
Prior Year Vouchers Payable,1,20.1,2014,4,7
Total Disbursements,1,244.4,2014,4,7
Payroll,2,108.3,2014,4,8
Employee Benefits,2,42.6,2014,4,8
Pension,2,-5.0,2014,4,8
Contracts / Leases,2,60.7,2014,4,8
Materials / Equipment,2,4.6,2014,4,8
Contributions / Indemnities,2,3.0,2014,4,8
Short-Term Debt Service,2,0.0,2014,4,8
Long-Term Debt Service,2,64.0,2014,4,8
Interfund Charges,2,0.0,2014,4,8
Advances / Labor Obligations,2,0.0,2014,4,8
Current Year Appropriation,2,278.1,2014,4,8
Prior Year Encumbrances,2,17.5,2014,4,8
Prior Year Vouchers Payable,2,20.4,2014,4,8
Total Disbursements,2,316.0,2014,4,8
Payroll,3,105.6,2014,4,9
Employee Benefits,3,41.0,2014,4,9
Pension,3,4.7,2014,4,9
Contracts / Leases,3,58.2,2014,4,9
Materials / Equipment,3,8.3,2014,4,9
Contributions / Indemnities,3,11.0,2014,4,9
Short-Term Debt Service,3,0.0,2014,4,9
Long-Term Debt Service,3,0.1,2014,4,9
Interfund Charges,3,0.0,2014,4,9
Advances / Labor Obligations,3,0.0,2014,4,9
Current Year Appropriation,3,228.9,2014,4,9
Prior Year Encumbrances,3,11.8,2014,4,9
Prior Year Vouchers Payable,3,-19.3,2014,4,9
Total Disbursements,3,221.5,2014,4,9
Payroll,4,149.2,2014,4,10
Employee Benefits,4,76.8,2014,4,10
Pension,4,56.2,2014,4,10
Contracts / Leases,4,75.2,2014,4,10
Materials / Equipment,4,5.9,2014,4,10
Contributions / Indemnities,4,5.4,2014,4,10
Short-Term Debt Service,4,0.0,2014,4,10
Long-Term Debt Service,4,0.0,2014,4,10
Interfund Charges,4,0.0,2014,4,10
Advances / Labor Obligations,4,0.0,2014,4,10
Current Year Appropriation,4,368.7,2014,4,10
Prior Year Encumbrances,4,12.2,2014,4,10
Prior Year Vouchers Payable,4,25.4,2014,4,10
Total Disbursements,4,406.2,2014,4,10
Payroll,5,139.0,2014,4,11
Employee Benefits,5,49.5,2014,4,11
Pension,5,-5.5,2014,4,11
Contracts / Leases,5,63.0,2014,4,11
Materials / Equipment,5,4.9,2014,4,11
Contributions / Indemnities,5,90.3,2014,4,11
Short-Term Debt Service,5,0.0,2014,4,11
Long-Term Debt Service,5,5.5,2014,4,11
Interfund Charges,5,0.0,2014,4,11
Advances / Labor Obligations,5,0.0,2014,4,11
Current Year Appropriation,5,346.6,2014,4,11
Prior Year Encumbrances,5,2.3,2014,4,11
Prior Year Vouchers Payable,5,20.2,2014,4,11
Total Disbursements,5,369.2,2014,4,11
Payroll,6,113.8,2014,4,12
Employee Benefits,6,35.2,2014,4,12
Pension,6,-3.6,2014,4,12
Contracts / Leases,6,50.1,2014,4,12
Materials / Equipment,6,4.8,2014,4,12
Contributions / Indemnities,6,38.2,2014,4,12
Short-Term Debt Service,6,0.0,2014,4,12
Long-Term Debt Service,6,17.0,2014,4,12
Interfund Charges,6,0.0,2014,4,12
Advances / Labor Obligations,6,0.0,2014,4,12
Current Year Appropriation,6,255.5,2014,4,12
Prior Year Encumbrances,6,1.4,2014,4,12
Prior Year Vouchers Payable,6,-14.2,2014,4,12
Total Disbursements,6,242.6,2014,4,12
Payroll,7,111.6,2014,4,1
Employee Benefits,7,41.5,2014,4,1
Pension,7,-5.7,2014,4,1
Contracts / Leases,7,47.9,2014,4,1
Materials / Equipment,7,6.5,2014,4,1
Contributions / Indemnities,7,3.7,2014,4,1
Short-Term Debt Service,7,0.0,2014,4,1
Long-Term Debt Service,7,22.4,2014,4,1
Interfund Charges,7,0.0,2014,4,1
Advances / Labor Obligations,7,0.0,2014,4,1
Current Year Appropriation,7,227.7,2014,4,1
Prior Year Encumbrances,7,4.4,2014,4,1
Prior Year Vouchers Payable,7,12.1,2014,4,1
Total Disbursements,7,244.3,2014,4,1
Payroll,8,104.9,2014,4,2
Employee Benefits,8,37.3,2014,4,2
Pension,8,120.4,2014,4,2
Contracts / Leases,8,64.9,2014,4,2
Materials / Equipment,8,4.7,2014,4,2
Contributions / Indemnities,8,5.4,2014,4,2
Short-Term Debt Service,8,0.0,2014,4,2
Long-Term Debt Service,8,-0.3,2014,4,2
Interfund Charges,8,0.0,2014,4,2
Advances / Labor Obligations,8,0.0,2014,4,2
Current Year Appropriation,8,337.2,2014,4,2
Prior Year Encumbrances,8,1.4,2014,4,2
Prior Year Vouchers Payable,8,-14.9,2014,4,2
Total Disbursements,8,323.7,2014,4,2
Payroll,9,106.5,2014,4,3
Employee Benefits,9,56.2,2014,4,3
Pension,9,511.6,2014,4,3
Contracts / Leases,9,62.3,2014,4,3
Materials / Equipment,9,6.4,2014,4,3
Contributions / Indemnities,9,8.9,2014,4,3
Short-Term Debt Service,9,0.0,2014,4,3
Long-Term Debt Service,9,0.1,2014,4,3
Interfund Charges,9,0.0,2014,4,3
Advances / Labor Obligations,9,0.0,2014,4,3
Current Year Appropriation,9,752.1,2014,4,3
Prior Year Encumbrances,9,4.4,2014,4,3
Prior Year Vouchers Payable,9,-93.2,2014,4,3
